date,open,high,low,close,adjClose,volume,symbol,technicals_ema8,technicals_sma20,technicals_sma50,technicals_stddev20,technicals_rsi14,technicals_cci50,technicals_cci5,technicals_snapback,technicals_hasCherries,technicals_avgVolume,technicals_macd,technicals_macdSignal,technicals_macdHistogram,technicals_atr8,technicals_ema8w,technicals_sma20w,technicals_ema8m,technicals_cci50w,technicals_cci5w,scores_ema8,scores_sma20,scores_sma50,scores_ema8w,scores_sma20w,scores_ema8m,scores_snapback,scores_snapStrength,scores_snapTiming,scores_guruScoreEMA8,scores_guruScoreSMA20,scores_guruScoreSMA50
AAWW,2018-01-12T05:00:00.000Z,61.549999,62.25,60.900002,62.049999,62.049999,518912,AAWW,59.71045497273197,58.867499900000006,57.384599799999975,3.0023783928734513,64.3620422480779,146.81880934289399,76.76389808814142,70.05491125475257,false,278580.6,0.612952675699205,0.2941369478896462,0.31881572780955875,1.8539265707747838,58.68952038225523,61.33429984999998,58.35811192210905,66.36372612485704,183.55369569477682,79.75045299538523,59.387215874824825,19.710100373605076,54.36592134877467,97.33971137714212,44.80835231135527,12.640611553461124,99.99989041885507,88.97996394692534,46.54077269976062,42.184560146446636,29.206901222833903,/guru/score/history/?symbols=AAWW
ABG,2018-01-12T15:59:34-05:00,,,,75.25,75.300003,227509,ABG,70.80624998152422,66.67000045000002,65.07000022,7.294753323314063,77.47912836246616,295.42440853502745,115.92318358177303,179.50122495325442,true,305770.45,2.18345777648058,1.1113204319903796,1.0721373444902005,2.0705687539225,65.99034498772482,61.32200011999999,61.11423988474007,247.92272681054115,249.3382765033085,45.60573282832247,0.30003575449523145,0.005718832823387032,0.06573918043557558,0.0000010717590259723409,0.0000010717590259723409,98.56241747870982,99.99997114842097,99.43094226069945,76.60260759123261,14.353618897490634,3.8341833268490086,true,/guru/score/history/?symbols=ABG
ADVM,2018-01-12T15:59:42-05:00,,,,3.975,3.95,497122,ADVM,4.041148727308706,3.7187499999999987,3.3449999999999984,0.8813164868536728,57.36512121343821,135.0788716215954,-104.05027932960857,239.12915095120397,true,828359.85,0.24729291817961574,0.2319536934371011,0.015339224742514646,0.2784718726027885,3.577742996269914,3.300749999999999,3.2106771676611205,223.9893728074277,67.99389979487323,95.95291694896262,36.08070107805506,0.00001421015528579872,2.060425970345925,0.0000010717590259723409,0.0000010717590259723409,98.56241747870982,99.99138718544513,99.86486239467057,98.15461126568648,70.84615789482606,0.5193070933423889,true,/guru/score/history/?symbols=ADVM
AFSI,2018-01-12T05:00:00.000Z,12.5,13.06,12.35,13.01,13.01,3395381,AFSI,11.58571710778978,10.546499999999991,10.36679999999997,1.8926835446004118,76.43321552080205,197.22757614365253,61.89410887397467,135.33346726967784,false,2233374.05,0.4709428419016213,0.13839345964211966,0.3325493822595016,0.6465023777915456,10.763625666000415,11.734299999999987,13.17070093858983,-47.8406167184596,290.3886502148062,0.5911645695210854,0.0000010717590259723409,0.0000010717590259723409,0.0000010717590259723409,2.567047035151726,97.20583214830691,94.25325389319347,99.99997114842097,76.72448870779485,17.728345549645233,0.21617117949283024,0.21617117949283024,/guru/score/history/?symbols=AFSI
AGEN,2018-01-12T15:58:25-05:00,,,,3.875,3.87,578934,AGEN,3.7728164166346816,3.586999999999996,3.6544000000000016,0.3804786459187967,60.68263520471052,99.02263374485608,58.82352941176371,40.19910433309237,false,1146081.7,0.050574624534292845,-0.01114552313680465,0.06172014767109749,0.18458102106359822,3.6911721018892494,3.9013000000000004,3.9327397123807337,-5.252148813928519,159.91885359116097,90.60192293953698,20.851133174175917,49.41662884078741,65.83332183361374,98.34284829331504,96.506309680847,0.8480840280120638,77.39402347187378,73.48181705098209,18.117345846966643,11.102616111008171,14.802661498704587,true,/guru/score/history/?symbols=AGEN
AGIO,2018-01-12T05:00:00.000Z,72.300003,76.019997,71.730003,75.110001,75.110001,671149,AGIO,66.84141911300038,59.76649969999994,60.68559954000004,12.523594518972581,74.15770488798174,308.3209402027718,105.27815077325579,203.042789429516,true,476552.45,2.7509558437781365,0.8404470859265447,1.9105087578515918,3.815448375743284,61.58014013704969,63.23239966999999,59.78705279604005,194.80552845119342,255.83713363712448,0.5414351796403594,0.0000010717590259723409,0.0000010717590259723409,0.0000010717590259723409,0.000015802365749273406,0.0000010717590259723409,98.56241747870982,99.99997114842097,98.52200649851925,17.4750823406013,0.21941658789455085,0.21941658789455085,/guru/score/history/?symbols=AGIO
AGRX,1969-12-31T19:00:00-05:00,,,,0,3.28,259782,AGRX,3.1066044058802724,3.4220000000000006,4.2286,1.646700944312602,43.34168574341237,-87.01571587738891,93.89502320371244,-180.91073908110135,true,1205144.1,-0.3960367744194371,-0.4549023106324944,0.058865536213057346,0.30867521974630124,3.840476017560324,,,,-33.16398286270871,0.0000010717590259723409,0.0000010717590259723409,0.0000010717590259723409,0.0000010717590259723409,,,98.56241747870982,40.18001594757934,96.37925450936467,0.16190969965861374,0.16190969965861374,0.16190969965861374,true,/guru/score/history/?symbols=AGRX
AKS,2018-01-12T15:59:35-05:00,,,,6.185,6.19,22097185,AKS,6.285853462592309,5.953000000000001,5.192200000000003,0.866627947852946,58.05317067595068,114.71676629661256,-51.470588235294024,166.18735453190658,true,16161849.25,0.32292330701046357,0.31818046975355074,0.004742837256912824,0.3195915331053586,5.682778166314621,5.4184,5.706799691087713,-1.118691817934398,76.22350465559423,96.06449113240019,79.98602387829554,0.000007671474488990526,12.817834991042076,0.055856506337570444,17.060093754058457,98.56241747870982,98.02878452109928,99.1398799354771,97.54595923641043,91.76837140342465,0.42006316795363136,true,/guru/score/history/?symbols=AKS
ALDR,2018-01-12T15:59:52-05:00,,,,17.825,17.85,1436632,ALDR,15.988731883122938,13.024999949999998,11.605499980000015,5.112680137657814,82.95372877392577,323.2987176174445,76.64236618004867,246.6563514373958,true,1573021.6,1.695647896780363,1.0324737084348767,0.6631741883454862,1.2863536930081625,12.6420822492178,11.257249989999996,13.309585843396906,36.28886952864183,184.05373991923642,1.4121098949280153,0.0000010717590259723409,0.0000010717590259723409,0.0000010717590259723409,0.0000010717590259723409,0.0000010717590259723409,98.56241747870982,99.99997114842097,88.90350059945071,24.05432859265854,0.21941658789455085,0.21941658789455085,true,/guru/score/history/?symbols=ALDR
AMD,2018-01-12T15:59:56-05:00,,,,12.025,12.02,47103124,AMD,11.822753094057331,11.166500000000001,11.016599999999992,1.419229016050572,60.8379881557406,116.1815579931335,-14.18439716312019,130.36595515625368,false,50310221.2,0.333000919910285,0.17823062510716267,0.15477029480312235,0.49053008453721353,11.292507940338231,11.982400000000007,11.767493070392481,-28.437100709927737,102.38547603968777,95.68948763115615,24.97521899759625,10.358531365910162,42.284815384904604,98.80206670329711,93.63310092564177,91.45651744370278,98.54377224726318,87.27484775690351,95.18518479031086,60.82998592939994,45.36427865337414,true,/guru/score/history/?symbols=AMD
